userId,itemId,rating,timestamp,movielens_id,title,genre
1764,2042,4,974706821,2042,D2: The Mighty Ducks (1994),Children's|Comedy
1764,2953,4,974706847,2953,Home Alone 2: Lost in New York (1992),Children's|Comedy
1764,881,4,974706890,881,First Kid (1996),Children's|Comedy
1764,374,4,974706890,374,Richie Rich (1994),Children's|Comedy
1764,1707,2,974706930,1707,Home Alone 3 (1997),Children's|Comedy
1764,810,2,974706964,810,Kazaam (1996),Children's|Comedy|Fantasy
1764,2036,4,974706993,2036,Blank Check (1994),Children's|Comedy
1764,2997,4,974707132,2997,Being John Malkovich (1999),Comedy
1764,1394,4,974707132,1394,Raising Arizona (1987),Comedy
1764,2804,4,974707132,2804,"Christmas Story, A (1983)",Comedy|Drama
1764,1136,5,974707132,1136,Monty Python and the Holy Grail (1974),Comedy
1764,2858,5,974707274,2858,American Beauty (1999),Comedy|Drama
1764,1923,5,974707316,1923,There's Something About Mary (1998),Comedy
1764,2791,4,974707316,2791,Airplane! (1980),Comedy
1764,223,4,974707357,223,Clerks (1994),Comedy
1764,3421,5,974707357,3421,Animal House (1978),Comedy
1764,1270,5,974707401,1270,Back to the Future (1985),Comedy|Sci-Fi
1764,1079,4,974707446,1079,"Fish Called Wanda, A (1988)",Comedy
1764,3608,4,974707446,3608,Pee-wee's Big Adventure (1985),Comedy
1764,2863,4,974707446,2863,"Hard Day's Night, A (1964)",Comedy|Musical
1764,1307,3,974707514,1307,When Harry Met Sally... (1989),Comedy|Romance
1764,2918,4,974707514,2918,Ferris Bueller's Day Off (1986),Comedy
1764,2321,4,974707514,2321,Pleasantville (1998),Comedy
1764,1845,3,974707552,1845,Zero Effect (1998),Comedy|Thriller
1764,1663,4,974707552,1663,Stripes (1981),Comedy
1764,39,4,974707552,39,Clueless (1995),Comedy|Romance
1764,3363,4,974707582,3363,American Graffiti (1973),Comedy|Drama
1764,3552,5,974707582,3552,Caddyshack (1980),Comedy
1764,562,1,974707627,562,Welcome to the Dollhouse (1995),Comedy|Drama
1764,3361,4,974707659,3361,Bull Durham (1988),Comedy
1764,2174,5,974707691,2174,Beetlejuice (1988),Comedy|Fantasy
1764,1042,4,974707737,1042,That Thing You Do! (1996),Comedy
1764,3481,4,974707737,3481,High Fidelity (2000),Comedy
1764,3244,2,974707737,3244,"Goodbye Girl, The (1977)",Comedy|Romance
1764,180,5,974707877,180,Mallrats (1995),Comedy
1764,104,4,974707877,104,Happy Gilmore (1996),Comedy
1764,441,4,974707878,441,Dazed and Confused (1993),Comedy
1764,3255,4,974707878,3255,"League of Their Own, A (1992)",Comedy|Drama
1764,2797,5,974707878,2797,Big (1988),Comedy|Fantasy
1764,2502,5,974707926,2502,Office Space (1999),Comedy|Romance
1764,1476,4,974707974,1476,Private Parts (1997),Comedy|Drama
1764,2759,4,974708007,2759,Dick (1999),Comedy
1764,1641,3,974708049,1641,"Full Monty, The (1997)",Comedy
1764,356,5,974708049,356,Forrest Gump (1994),Comedy|Romance|War
1764,3052,5,974708049,3052,Dogma (1999),Comedy
1764,514,4,974708088,514,"Ref, The (1994)",Comedy
1764,2946,4,974708088,2946,Help! (1965),Comedy|Musical
1764,2718,3,974708088,2718,Drop Dead Gorgeous (1999),Comedy
1764,2706,4,974708126,2706,American Pie (1999),Comedy
1764,2003,4,974708126,2003,Gremlins (1984),Comedy|Horror
1764,2100,4,974708126,2100,Splash (1984),Comedy|Fantasy|Romance
1764,2423,4,974708170,2423,Christmas Vacation (1989),Comedy
1764,1885,3,974708170,1885,"Opposite of Sex, The (1998)",Comedy|Drama
1764,1883,5,974708170,1883,Bulworth (1998),Comedy
1764,1784,5,974708205,1784,As Good As It Gets (1997),Comedy|Drama
1764,1753,4,974708238,1753,Half Baked (1998),Comedy
1764,3253,4,974708238,3253,Wayne's World (1992),Comedy
1764,3809,5,974708278,3809,What About Bob? (1991),Comedy
1764,2889,4,974708278,2889,"Mystery, Alaska (1999)",Comedy
1764,3087,4,974708278,3087,Scrooged (1988),Comedy
1764,1777,4,974708278,1777,"Wedding Singer, The (1998)",Comedy|Romance
1764,2371,5,974708327,2371,Fletch (1985),Comedy
1764,1895,4,974708327,1895,Can't Hardly Wait (1998),Comedy|Drama|Romance
1764,3210,4,974708327,3210,Fast Times at Ridgemont High (1982),Comedy
1764,1689,3,974708359,1689,"Man Who Knew Too Little, The (1997)",Comedy|Mystery
1764,3507,3,974708401,3507,"Odd Couple, The (1968)",Comedy
1764,231,5,974708401,231,Dumb & Dumber (1994),Comedy
1764,2169,4,974708401,2169,Dead Man on Campus (1998),Comedy
1764,3301,5,974708448,3301,"Whole Nine Yards, The (2000)",Comedy|Crime
1764,344,5,974708448,344,Ace Ventura: Pet Detective (1994),Comedy
1764,2144,4,974708448,2144,Sixteen Candles (1984),Comedy
1764,1602,3,974708486,1602,Leave It to Beaver (1997),Comedy
1764,852,4,974708486,852,Tin Cup (1996),Comedy|Romance
1764,1380,4,974708486,1380,Grease (1978),Comedy|Musical|Romance
1764,216,4,974708486,216,Billy Madison (1995),Comedy
1764,2795,5,974708507,2795,Vacation (1983),Comedy
1764,2496,4,974708548,2496,Blast from the Past (1999),Comedy|Romance
1764,2407,4,974708548,2407,Cocoon (1985),Comedy|Sci-Fi
1764,2572,4,974708548,2572,10 Things I Hate About You (1999),Comedy|Romance
1764,69,5,974708548,69,Friday (1995),Comedy
1764,585,3,974708548,585,"Brady Bunch Movie, The (1995)",Comedy
1764,2145,4,974708548,2145,Pretty in Pink (1986),Comedy|Drama|Romance
1764,2671,4,974708591,2671,Notting Hill (1999),Comedy|Romance
1764,539,4,974708591,539,Sleepless in Seattle (1993),Comedy|Romance
1764,3591,4,974708591,3591,Mr. Mom (1983),Comedy|Drama
1764,1083,5,974708591,1083,"Great Race, The (1965)",Comedy|Musical
1764,3174,5,974708629,3174,Man on the Moon (1999),Comedy|Drama
1764,1485,5,974708629,1485,Liar Liar (1997),Comedy
1764,2302,5,974708629,2302,My Cousin Vinny (1992),Comedy
1764,1858,4,974708664,1858,Mr. Nice Guy (1997),Action|Comedy
1764,2478,4,974708664,2478,Three Amigos! (1986),Comedy|Western
1764,1732,4,974708701,1732,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller
1764,785,4,974708701,785,Kingpin (1996),Comedy
1764,2518,4,974708701,2518,Night Shift (1982),Comedy
1764,2124,4,974708734,2124,"Addams Family, The (1991)",Comedy
1764,2485,4,974708734,2485,She's All That (1999),Comedy|Romance
1764,2252,4,974708763,2252,Hero (1992),Comedy|Drama
1764,2567,3,974708763,2567,EDtv (1999),Comedy
1764,2539,4,974708763,2539,Analyze This (1999),Comedy
1764,333,5,974708800,333,Tommy Boy (1995),Comedy
1764,3861,5,974708800,3861,"Replacements, The (2000)",Comedy
1764,3033,5,974708839,3033,Spaceballs (1987),Comedy|Sci-Fi
1764,2694,5,974708839,2694,Big Daddy (1999),Comedy
1764,2447,4,974708839,2447,Varsity Blues (1999),Comedy|Drama
1764,3264,4,974708845,3264,Buffy the Vampire Slayer (1992),Comedy|Horror
1764,2372,4,974708872,2372,Fletch Lives (1989),Comedy
1764,2683,5,974708903,2683,Austin Powers: The Spy Who Shagged Me (1999),Comedy
1764,3258,4,974708903,3258,Death Becomes Her (1992),Comedy
1764,2134,4,974708903,2134,Weird Science (1985),Comedy
1764,725,3,974708903,725,"Great White Hype, The (1996)",Comedy
1764,2060,5,974708951,2060,BASEketball (1998),Comedy
1764,1513,4,974708951,1513,Romy and Michele's High School Reunion (1997),Comedy
1764,3614,4,974708951,3614,Honeymoon in Vegas (1992),Comedy|Romance
1764,2335,5,974708951,2335,"Waterboy, The (1998)",Comedy
1764,1642,4,974708951,1642,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama
1764,3466,4,974708951,3466,Heart and Souls (1993),Comedy|Fantasy
1764,2012,5,974708987,2012,Back to the Future Part III (1990),Comedy|Sci-Fi|Western
1764,1020,5,974708987,1020,Cool Runnings (1993),Comedy
1764,3177,4,974708987,3177,Next Friday (1999),Comedy
1764,500,4,974708987,500,Mrs. Doubtfire (1993),Comedy
1764,3254,4,974709017,3254,Wayne's World 2 (1993),Comedy
1764,2500,3,974709017,2500,Jawbreaker (1999),Comedy
1764,2413,4,974709017,2413,Clue (1985),Comedy|Mystery
1764,1614,3,974709048,1614,In & Out (1997),Comedy
1764,700,5,974709048,700,Angus (1995),Comedy
1764,3247,4,974709048,3247,Sister Act (1992),Comedy|Crime
1764,520,3,974709116,520,Robin Hood: Men in Tights (1993),Comedy
1764,1854,4,974709146,1854,Kissing a Fool (1998),Comedy|Romance
1764,3120,4,974709146,3120,"Distinguished Gentleman, The (1992)",Comedy
1764,2249,4,974709146,2249,My Blue Heaven (1990),Comedy
1764,3477,4,974709176,3477,Empire Records (1995),Comedy|Drama
1764,1441,4,974709209,1441,Benny & Joon (1993),Comedy|Romance
1764,2416,4,974709209,2416,Back to School (1986),Comedy
1764,450,5,974709209,450,With Honors (1994),Comedy|Drama
1764,2195,5,974709239,2195,Dirty Work (1998),Comedy
1764,2581,4,974709239,2581,Never Been Kissed (1999),Comedy|Romance
1764,1091,4,974709270,1091,Weekend at Bernie's (1989),Comedy
1764,719,4,974709270,719,Multiplicity (1996),Comedy
1764,3156,5,974709307,3156,Bicentennial Man (1999),Comedy|Drama|Sci-Fi
1764,2794,4,974709307,2794,European Vacation (1985),Comedy
1764,818,3,974709307,818,"Very Brady Sequel, A (1996)",Comedy
1764,410,3,974709334,410,Addams Family Values (1993),Comedy
1764,3688,5,974709365,3688,Porky's (1981),Comedy
1764,3388,5,974709365,3388,Harry and the Hendersons (1987),Comedy
1764,234,3,974709365,234,Exit to Eden (1994),Comedy
1764,784,5,974709365,784,"Cable Guy, The (1996)",Comedy
1764,2598,4,974709392,2598,Pushing Tin (1999),Comedy
1764,3180,3,974709393,3180,Play it to the Bone (1999),Comedy|Drama
1764,3243,4,974709432,3243,Encino Man (1992),Comedy
1764,1911,4,974709432,1911,Doctor Dolittle (1998),Comedy
1764,414,5,974709432,414,"Air Up There, The (1994)",Comedy
1764,3263,5,974709432,3263,White Men Can't Jump (1992),Comedy
1764,2860,4,974709432,2860,Blue Streak (1999),Comedy
1764,435,4,974709460,435,Coneheads (1993),Comedy|Sci-Fi
1764,248,3,974709460,248,Houseguest (1994),Comedy
1764,371,5,974709465,371,"Paper, The (1994)",Comedy|Drama
1764,516,5,974709506,516,Renaissance Man (1994),Comedy|Drama|War
1764,2907,4,974709506,2907,Superstar (1999),Comedy
1764,1593,3,974709506,1593,Picture Perfect (1997),Comedy|Romance
1764,1550,4,974709506,1550,Trial and Error (1997),Comedy|Romance
1764,413,5,974709546,413,Airheads (1994),Comedy
1764,1665,4,974709546,1665,Bean (1997),Comedy
1764,1461,3,974709546,1461,Vegas Vacation (1997),Comedy
1764,788,5,974709546,788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi
1764,2385,4,974709579,2385,Home Fries (1998),Comedy|Romance
1764,429,3,974709579,429,Cabin Boy (1994),Comedy
1764,88,4,974709579,88,Black Sheep (1996),Comedy
1764,2431,4,974709607,2431,Patch Adams (1998),Comedy|Drama
1764,2806,4,974709607,2806,Teaching Mrs. Tingle (1999),Comedy|Thriller
1764,460,3,974709638,460,Getting Even with Dad (1994),Comedy
1764,3773,4,974709670,3773,House Party (1990),Comedy
1764,1588,3,974709670,1588,George of the Jungle (1997),Children's|Comedy
1764,1126,3,974709670,1126,Drop Dead Fred (1991),Comedy|Fantasy
1764,2374,5,974709734,2374,Gung Ho (1986),Comedy|Drama
1764,747,2,974709789,747,"Stupids, The (1996)",Comedy
1764,415,5,974709789,415,Another Stakeout (1993),Comedy|Thriller
1764,3324,4,974709820,3324,Drowning Mona (2000),Comedy
1764,1526,3,974709820,1526,Fathers' Day (1997),Comedy
1764,2375,5,974709820,2375,"Money Pit, The (1986)",Comedy
1764,3821,5,974709847,3821,Nutty Professor II: The Klumps (2000),Comedy
1764,542,4,974709883,542,Son in Law (1993),Comedy
1764,3387,4,974709883,3387,Who's Harry Crumb? (1989),Comedy
1764,135,5,974709913,135,Down Periscope (1996),Comedy
1764,2296,5,974709913,2296,"Night at the Roxbury, A (1998)",Comedy
1764,355,4,974709913,355,"Flintstones, The (1994)",Children's|Comedy
1764,2379,4,974709950,2379,Police Academy 2: Their First Assignment (1985),Comedy
1764,1390,3,974709950,1390,My Fellow Americans (1996),Comedy
1764,2027,3,974709950,2027,Mafia! (1998),Comedy|Crime
1764,63,3,974709950,63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Comedy
1764,50,4,974785804,50,"Usual Suspects, The (1995)",Crime|Thriller
1274,1918,2,974809670,1918,Lethal Weapon 4 (1998),Action|Comedy|Crime|Drama
1274,2605,3,974809670,2605,Entrapment (1999),Crime|Thriller
1274,1961,4,974809670,1961,Rain Man (1988),Drama
1274,2866,3,974809694,2866,"Buddy Holly Story, The (1978)",Drama
1274,912,4,974809694,912,Casablanca (1942),Drama|Romance|War
1274,3481,5,974809779,3481,High Fidelity (2000),Comedy
1274,3510,3,974809779,3510,Frequency (2000),Drama|Thriller
1274,3624,3,974809779,3624,Shanghai Noon (2000),Action
1274,3300,2,974809834,3300,Pitch Black (2000),Action|Sci-Fi
1274,3872,3,974809945,3872,"Suddenly, Last Summer (1959)",Drama
1274,3936,3,974809971,3936,"Phantom of the Opera, The (1943)",Drama|Thriller
1274,3637,4,974810003,3637,Vagabond (Sans toit ni loi) (1985),Drama
1274,1178,5,974810003,1178,Paths of Glory (1957),Drama|War
1274,923,4,974810003,923,Citizen Kane (1941),Drama
1274,3811,4,974810003,3811,Breaker Morant (1980),Drama|War
1274,3307,4,974810025,3307,City Lights (1931),Comedy|Drama|Romance
1274,2682,5,974810025,2682,Limbo (1999),Drama
1274,3730,5,974810049,3730,"Conversation, The (1974)",Drama|Mystery
1274,608,3,974810049,608,Fargo (1996),Crime|Drama|Thriller
1274,3030,4,974810049,3030,Yojimbo (1961),Comedy|Drama|Western
1274,527,3,974810080,527,Schindler's List (1993),Drama|War
1274,1207,3,974810080,1207,To Kill a Mockingbird (1962),Drama
1274,111,4,974810080,111,Taxi Driver (1976),Drama|Thriller
1274,1084,3,974810129,1084,Bonnie and Clyde (1967),Crime|Drama
1274,3470,4,974810129,3470,Dersu Uzala (1974),Adventure|Drama
1274,1276,3,974810129,1276,Cool Hand Luke (1967),Comedy|Drama
1274,1939,5,974810129,1939,"Best Years of Our Lives, The (1946)",Drama|War
1274,1233,4,974810162,1233,"Boat, The (Das Boot) (1981)",Action|Drama|War
1274,2019,4,974810162,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
1274,1224,4,974810162,1224,Henry V (1989),Drama|War
1274,2966,3,974810162,2966,"Straight Story, The (1999)",Drama
1274,3196,5,974810186,3196,Stalag 17 (1953),Drama|War
1274,1734,5,974810186,1734,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama
1274,241,3,974810223,241,Fluke (1995),Children's|Drama
1274,1922,5,974810223,1922,Whatever (1998),Drama
1274,3469,4,974810223,3469,Inherit the Wind (1960),Drama
1274,1228,4,974810251,1228,Raging Bull (1980),Drama
1274,1929,3,974810280,1929,Grand Hotel (1932),Drama
1274,3090,5,974810280,3090,Matewan (1987),Drama
1274,2858,5,974810280,2858,American Beauty (1999),Comedy|Drama
1274,1132,5,974810280,1132,Manon of the Spring (Manon des sources) (1986),Drama
1274,2303,4,974810308,2303,Nashville (1975),Drama|Musical
1274,1131,5,974810339,1131,Jean de Florette (1986),Drama
1274,593,5,974810339,593,"Silence of the Lambs, The (1991)",Drama|Thriller
1274,1247,3,974810339,1247,"Graduate, The (1967)",Drama|Romance
1274,1231,4,974810339,1231,"Right Stuff, The (1983)",Drama
1274,1953,3,974810339,1953,"French Connection, The (1971)",Action|Crime|Drama|Thriller
1274,3224,5,974810427,3224,Woman in the Dunes (Suna no onna) (1964),Drama
1274,2732,3,974810427,2732,Jules and Jim (Jules et Jim) (1961),Drama
1274,1094,3,974810476,1094,"Crying Game, The (1992)",Drama|Romance|War
1274,3362,4,974810476,3362,Dog Day Afternoon (1975),Comedy|Crime|Drama
1274,1272,4,974810476,1272,Patton (1970),Drama|War
1274,1719,4,974810476,1719,"Sweet Hereafter, The (1997)",Drama
1274,800,5,974810476,800,Lone Star (1996),Drama|Mystery
1274,920,3,974810499,920,Gone with the Wind (1939),Drama|Romance|War
1274,1208,4,974810499,1208,Apocalypse Now (1979),Drama|War
1274,1893,5,974810499,1893,Beyond Silence (1996),Drama
1274,1300,5,974810523,1300,My Life as a Dog (Mitt liv som hund) (1985),Drama
1274,3654,4,974810523,3654,"Guns of Navarone, The (1961)",Action|Drama|War
1274,1957,3,974810523,1957,Chariots of Fire (1981),Drama
1274,1293,4,974810523,1293,Gandhi (1982),Drama
1274,2912,4,974810537,2912,"Limey, The (1999)",Action|Crime|Drama
1274,307,4,974810562,307,Three Colors: Blue (1993),Drama
1274,1150,4,974810562,1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama
1274,150,4,974810601,150,Apollo 13 (1995),Drama
1274,3068,3,974810601,3068,"Verdict, The (1982)",Drama
1274,82,4,974810638,82,Antonia's Line (Antonia) (1995),Drama
1274,314,4,974810656,314,"Secret of Roan Inish, The (1994)",Drama
1274,1263,4,974810656,1263,"Deer Hunter, The (1978)",Drama|War
1274,1295,5,974810697,1295,"Unbearable Lightness of Being, The (1988)",Drama
1274,1914,5,974810697,1914,Smoke Signals (1998),Comedy|Drama
1274,3471,2,974810697,3471,Close Encounters of the Third Kind (1977),Drama|Sci-Fi
1274,678,3,974810697,678,Some Folks Call It a Sling Blade (1993),Drama|Thriller
1274,3011,2,974810719,3011,"They Shoot Horses, Don't They? (1969)",Drama
1274,3334,4,974810719,3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
1274,2959,4,974810749,2959,Fight Club (1999),Drama
1274,1236,4,974810749,1236,Trust (1990),Comedy|Drama
1274,247,5,974810775,247,Heavenly Creatures (1994),Drama|Fantasy|Romance|Thriller
1274,34,3,974810775,34,Babe (1995),Children's|Comedy|Drama
1274,1897,5,974810775,1897,High Art (1998),Drama|Romance
1274,1913,4,974810801,1913,Picnic at Hanging Rock (1975),Drama|Mystery
1274,1358,4,974810841,1358,Sling Blade (1996),Drama|Thriller
1274,41,4,974810841,41,Richard III (1995),Drama|War
1274,1103,3,974810841,1103,Rebel Without a Cause (1955),Drama
1274,1090,4,974810841,1090,Platoon (1986),Drama|War
1274,954,4,974810841,954,Mr. Smith Goes to Washington (1939),Drama
1274,3424,5,974810866,3424,Do the Right Thing (1989),Comedy|Drama
1274,3871,5,974810866,3871,Shane (1953),Drama|Western
1274,3218,3,974810866,3218,Poison (1991),Drama
1274,2130,5,974810893,2130,Atlantic City (1980),Crime|Drama|Romance
1274,866,5,974810893,866,Bound (1996),Crime|Drama|Romance|Thriller
1274,1673,3,974810914,1673,Boogie Nights (1997),Drama
1274,953,4,974810914,953,It's a Wonderful Life (1946),Drama
1274,1584,5,974810960,1584,Contact (1997),Drama|Sci-Fi
1274,1392,3,974810960,1392,Citizen Ruth (1996),Comedy|Drama
1274,924,4,974810960,924,2001: A Space Odyssey (1968),Drama|Mystery|Sci-Fi|Thriller
1274,3461,3,974810960,3461,Lord of the Flies (1963),Adventure|Drama|Thriller
1274,1949,5,974810979,1949,"Man for All Seasons, A (1966)",Drama
1274,2310,4,974811030,2310,"Mighty, The (1998)",Drama
1274,858,3,974811052,858,"Godfather, The (1972)",Action|Crime|Drama
1274,1504,4,974811052,1504,Hollow Reed (1996),Drama
1274,1259,3,974811174,1259,Stand by Me (1986),Adventure|Comedy|Drama
1274,908,4,974811174,908,North by Northwest (1959),Drama|Thriller
1274,2624,5,974811174,2624,After Life (1998),Drama
1274,110,3,974811174,110,Braveheart (1995),Action|Drama|War
1274,260,4,974811431,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
1274,1921,4,974811431,1921,Pi (1998),Sci-Fi|Thriller
1274,1214,4,974811431,1214,Alien (1979),Action|Horror|Sci-Fi|Thriller
1274,750,5,974811431,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
1274,541,5,974811431,541,Blade Runner (1982),Film-Noir|Sci-Fi
1274,1196,4,974811431,1196,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War
1274,1240,5,974811457,1240,"Terminator, The (1984)",Action|Sci-Fi|Thriller
1274,32,4,974811457,32,Twelve Monkeys (1995),Drama|Sci-Fi
1274,1748,4,974811457,1748,Dark City (1998),Film-Noir|Sci-Fi|Thriller
1274,1206,3,974811457,1206,"Clockwork Orange, A (1971)",Sci-Fi
1274,3175,4,974811501,3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
1274,3793,4,974811501,3793,X-Men (2000),Action|Sci-Fi
1274,1270,3,974811501,1270,Back to the Future (1985),Comedy|Sci-Fi
1274,1200,5,974811501,1200,Aliens (1986),Action|Sci-Fi|Thriller|War
1274,589,4,974811501,589,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller
1274,741,5,974811501,741,Ghost in the Shell (Kokaku kidotai) (1995),Animation|Sci-Fi
1274,1253,4,974811501,1253,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi
1274,1376,5,974811531,1376,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi
1274,1210,2,974811531,1210,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War
1274,1374,3,974811531,1374,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi
1274,2916,4,974811579,2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller
1274,3927,3,974811579,3927,Fantastic Voyage (1966),Adventure|Sci-Fi
1274,1396,3,974811579,1396,Sneakers (1992),Crime|Drama|Sci-Fi
1274,1909,2,974811579,1909,"X-Files: Fight the Future, The (1998)",Mystery|Sci-Fi|Thriller
1274,1097,2,974811618,1097,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi
1274,1356,4,974811618,1356,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi
1274,2529,4,974811618,2529,Planet of the Apes (1968),Action|Sci-Fi
1274,2363,3,974811618,2363,Godzilla (Gojira) (1954),Action|Sci-Fi
1274,3527,4,974811674,3527,Predator (1987),Action|Sci-Fi|Thriller
1274,1127,5,974811674,1127,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller
1274,1301,5,974811674,1301,Forbidden Planet (1956),Sci-Fi
1274,1019,3,974811674,1019,"20,000 Leagues Under the Sea (1954)",Adventure|Children's|Fantasy|Sci-Fi
1274,1129,3,974811674,1129,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller
1274,2901,4,974811692,2901,Phantasm (1979),Horror|Sci-Fi
1274,2455,4,974811721,2455,"Fly, The (1986)",Horror|Sci-Fi
1274,198,4,974811721,198,Strange Days (1995),Action|Crime|Sci-Fi
1274,480,3,974811721,480,Jurassic Park (1993),Action|Adventure|Sci-Fi
1274,2640,4,974811738,2640,Superman (1978),Action|Adventure|Sci-Fi
1274,1676,3,974811757,1676,Starship Troopers (1997),Action|Adventure|Sci-Fi|War
1274,2105,4,974811757,2105,Tron (1982),Action|Adventure|Fantasy|Sci-Fi
1274,2046,4,974811783,2046,Flight of the Navigator (1986),Adventure|Children's|Sci-Fi
1274,1334,3,974811783,1334,"Blob, The (1958)",Horror|Sci-Fi
1274,2021,4,974811783,2021,Dune (1984),Fantasy|Sci-Fi
1274,2699,2,974811809,2699,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller
1274,2641,2,974811809,2641,Superman II (1980),Action|Adventure|Sci-Fi
1274,3435,4,974811864,3435,Double Indemnity (1944),Crime|Film-Noir
1274,1252,5,974811864,1252,Chinatown (1974),Film-Noir|Mystery|Thriller
1274,1248,3,974811864,1248,Touch of Evil (1958),Crime|Film-Noir|Thriller
1274,1617,4,974811864,1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
1274,2726,5,974811864,2726,"Killing, The (1956)",Crime|Film-Noir
1274,1267,4,974811864,1267,"Manchurian Candidate, The (1962)",Film-Noir|Thriller
1274,2186,3,974811889,2186,Strangers on a Train (1951),Film-Noir|Thriller
1274,913,4,974811889,913,"Maltese Falcon, The (1941)",Film-Noir|Mystery
1274,922,3,974811889,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir
1274,1344,4,974811906,1344,Cape Fear (1962),Film-Noir|Thriller
1274,3706,4,974811934,3706,Angel Heart (1987),Film-Noir|Mystery|Thriller
1274,1783,3,974811934,1783,Palmetto (1998),Film-Noir|Mystery|Thriller
1274,3182,4,974811981,3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),Documentary
1274,1204,4,974812000,1204,Lawrence of Arabia (1962),Adventure|War
1274,3547,4,974812015,3547,Prick Up Your Ears (1987),Drama
1274,3265,3,974812068,3265,Hard-Boiled (Lashou shentan) (1992),Action|Crime
1274,1912,3,974812068,1912,Out of Sight (1998),Action|Crime|Romance
1274,1242,3,974812068,1242,Glory (1989),Action|Drama|War
1274,1304,3,974812107,1304,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western
1274,1222,4,974812107,1222,Full Metal Jacket (1987),Action|Drama|War
1274,1197,5,974812107,1197,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance
1274,457,4,974812107,457,"Fugitive, The (1993)",Action|Thriller
1274,1198,4,974812107,1198,Raiders of the Lost Ark (1981),Action|Adventure
1274,2924,4,974812107,2924,Drunken Master (Zui quan) (1979),Action|Comedy
1274,2028,3,974812107,2028,Saving Private Ryan (1998),Action|Drama|War
1274,1036,4,974812143,1036,Die Hard (1988),Action|Thriller
1274,1201,4,974812143,1201,"Good, The Bad and The Ugly, The (1966)",Action|Western
1274,1408,4,974812143,1408,"Last of the Mohicans, The (1992)",Action|Romance|War
1274,2872,2,974812170,2872,Excalibur (1981),Action|Drama|Fantasy|Romance
1274,1275,3,974812170,1275,Highlander (1986),Action|Adventure
1274,969,5,974812170,969,"African Queen, The (1951)",Action|Adventure|Romance|War
1274,1610,4,974812170,1610,"Hunt for Red October, The (1990)",Action|Thriller
1274,2571,3,974812219,2571,"Matrix, The (1999)",Action|Sci-Fi|Thriller
1274,940,4,974812219,940,"Adventures of Robin Hood, The (1938)",Action|Adventure
1274,2000,3,974812219,2000,Lethal Weapon (1987),Action|Comedy|Crime|Drama
1274,2947,3,974812219,2947,Goldfinger (1964),Action
1274,474,4,974812219,474,In the Line of Fire (1993),Action|Thriller
1274,6,5,974812309,6,Heat (1995),Action|Crime|Thriller
1274,21,4,974812309,21,Get Shorty (1995),Action|Comedy|Drama
1274,2194,4,974812309,2194,"Untouchables, The (1987)",Action|Crime|Drama
1274,3769,3,974812310,3769,Thunderbolt and Lightfoot (1974),Action
1274,3104,5,974812310,3104,Midnight Run (1988),Action|Adventure|Comedy|Crime
1274,3366,4,974812348,3366,Where Eagles Dare (1969),Action|Adventure|War
1274,3418,4,974812348,3418,Thelma & Louise (1991),Action|Drama
1274,2278,4,974812374,2278,Ronin (1998),Action|Crime|Thriller
1274,1220,4,974812374,1220,"Blues Brothers, The (1980)",Action|Comedy|Musical
1274,2353,3,974812374,2353,Enemy of the State (1998),Action|Thriller
1274,1262,4,974812423,1262,"Great Escape, The (1963)",Adventure|War
1274,919,3,974812423,919,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical
1274,1303,4,974812423,1303,"Man Who Would Be King, The (1975)",Adventure
