uid,sid,rating
1140,1756.0,1
1140,2424.0,5
1140,1852.0,1
1140,1855.0,3
1140,1239.0,4
1140,104.0,4
1140,2427.0,5
1140,2429.0,5
1140,2433.0,4
1140,1244.0,4
1140,1765.0,5
1140,1863.0,4
1140,1766.0,1
1140,225.0,3
1140,1247.0,1
1140,1249.0,2
1140,114.0,1
1140,122.0,1
1140,1865.0,1
1140,1869.0,4
1140,2330.0,2
1140,1172.0,4
1140,236.0,4
1140,123.0,1
1140,240.0,5
1140,2442.0,3
1140,2444.0,4
1140,1878.0,5
1140,2333.0,1
1140,2335.0,5
1140,1176.0,2
1140,2337.0,4
1140,1781.0,5
1140,2454.0,5
1140,2455.0,5
1140,1888.0,1
1140,1271.0,4
1140,255.0,4
1140,14.0,1
1140,18.0,1
1140,670.0,5
1140,2461.0,3
1140,676.0,3
1140,1897.0,5
1140,1281.0,3
1140,261.0,2
1140,264.0,4
1140,2560.0,1
1140,677.0,2
1140,1898.0,5
1140,679.0,3
1140,1899.0,5
1140,2467.0,2
1140,1286.0,2
1140,684.0,5
1140,685.0,2
1140,1291.0,2
1140,267.0,3
1140,30.0,5
1140,272.0,3
1140,31.0,4
1140,273.0,4
1140,33.0,5
1140,686.0,4
1140,2008.0,2
1140,687.0,4
1140,688.0,4
1140,2010.0,5
1140,381.0,3
1140,691.0,5
1140,692.0,4
1140,276.0,2
1140,278.0,3
1140,40.0,1
1140,281.0,2
1140,1918.0,5
1140,396.0,3
1140,43.0,5
1140,46.0,2
1140,2583.0,5
1140,2023.0,5
1140,700.0,4
1140,1921.0,4
1140,2485.0,2
1140,1312.0,1
1140,1313.0,1
1140,1314.0,1
1140,404.0,4
1140,2489.0,5
1140,1927.0,3
1140,407.0,5
1140,50.0,4
1140,1326.0,2
1140,789.0,5
1140,2597.0,3
1140,1327.0,3
1140,411.0,4
1140,1331.0,3
1140,2600.0,4
1140,796.0,4
1140,2038.0,1
1140,2602.0,2
1140,1334.0,5
1140,1335.0,3
1140,1337.0,3
1140,1338.0,2
1140,1339.0,5
1140,805.0,4
1140,712.0,5
1140,418.0,5
1140,420.0,4
1140,715.0,5
1140,806.0,5
1140,807.0,5
1140,1347.0,1
1140,811.0,4
1140,812.0,4
1140,716.0,4
1140,2047.0,5
1140,2048.0,5
1140,719.0,4
1140,722.0,4
1140,723.0,2
1140,2711.0,4
1140,2712.0,3
1140,2716.0,5
1140,1350.0,4
1140,1353.0,3
1140,1354.0,4
1140,1356.0,5
1140,819.0,5
1140,2055.0,1
1140,1357.0,4
1140,730.0,5
1140,500.0,1
1140,732.0,3
1140,1359.0,3
1140,822.0,4
1140,1362.0,4
1140,2621.0,3
1140,2062.0,4
1140,828.0,3
1141,2064.0,4
1141,1368.0,1
1141,2070.0,1
1141,2634.0,3
1141,446.0,4
1141,447.0,5
1141,448.0,4
1141,0.0,4
1141,2.0,4
1141,2076.0,4
1141,956.0,4
1141,2077.0,5
1141,958.0,3
1141,2740.0,3
1141,959.0,4
1141,2741.0,5
1141,847.0,4
1141,449.0,3
1141,515.0,3
1141,450.0,4
1141,451.0,5
1141,452.0,5
1141,453.0,5
1141,455.0,4
1141,2744.0,3
1141,852.0,4
1141,518.0,3
1141,1388.0,3
1141,1389.0,3
1141,1390.0,4
1141,864.0,5
1141,1395.0,2
1141,1400.0,1
1141,873.0,4
1141,1404.0,5
1141,597.0,4
1141,1511.0,4
1141,536.0,2
1141,537.0,4
1141,539.0,5
1141,1072.0,4
1141,1080.0,4
1141,1530.0,2
1141,1082.0,3
1141,1652.0,4
1141,2137.0,1
1141,1085.0,5
1141,1656.0,1
1141,1004.0,3
1141,1659.0,4
1141,1544.0,2
1141,1545.0,4
1141,1094.0,1
1141,2245.0,3
1141,1097.0,3
1141,2247.0,4
1141,1673.0,3
1141,1098.0,3
1141,2253.0,4
1141,2255.0,4
1141,2346.0,4
1141,2347.0,1
1141,2261.0,2
1141,1182.0,2
1141,2262.0,2
1141,2266.0,3
1141,2268.0,3
1141,2271.0,1
1141,1792.0,2
1141,2272.0,3
1141,1120.0,4
1141,1796.0,4
1141,2276.0,1
1141,1123.0,3
1141,159.0,3
1141,165.0,3
1141,170.0,4
1141,171.0,4
1141,177.0,3
1141,1933.0,5
1141,1935.0,2
1141,2496.0,4
1141,2499.0,3
1141,1831.0,5
1141,1833.0,4
1141,197.0,3
1141,2406.0,3
1141,1837.0,4
1141,1226.0,3
1141,1844.0,2
1141,1228.0,4
1141,2416.0,5
1141,1231.0,2
1141,1847.0,4
1141,321.0,1
1141,1954.0,1
1141,1955.0,4
1141,323.0,3
1141,326.0,2
1141,221.0,3
1141,1966.0,5
1141,2642.0,3
1141,341.0,4
1141,344.0,4
1141,460.0,4
1141,352.0,3
1141,2651.0,1
1141,2655.0,2
1141,363.0,5
1141,1413.0,2
1141,1421.0,4
1141,476.0,4
1141,2677.0,3
1141,1432.0,2
1141,2682.0,4
1141,1439.0,3
1141,547.0,4
1141,780.0,4
1141,1443.0,4
1141,908.0,4
1141,909.0,4
1141,911.0,3
1141,2699.0,2
1141,2701.0,5
1141,923.0,4
1141,2154.0,5
1141,1548.0,4
1141,1469.0,3
1141,1023.0,4
1141,937.0,4
1141,2170.0,3
1141,1561.0,4
1141,1568.0,4
1141,943.0,3
1141,570.0,5
1141,1573.0,4
1141,1574.0,4
1141,1576.0,1
1141,954.0,1
1141,2185.0,2
1141,2186.0,5
1141,2187.0,5
1141,1035.0,4
1141,1587.0,4
1141,1715.0,4
1141,1043.0,2
1141,1045.0,3
1141,1139.0,4
1141,2290.0,5
1141,2202.0,3
1141,1141.0,2
1141,2204.0,5
1141,1048.0,3
1141,2206.0,4
1141,2207.0,4
1141,2293.0,3
1141,1143.0,5
1141,1049.0,4
1141,84.0,5
1141,1051.0,4
1141,1620.0,2
1141,1622.0,2
1141,1624.0,4
1141,1625.0,2
1141,1056.0,4
1141,1743.0,4
1141,1063.0,4
1141,1158.0,3
1141,1159.0,2
1141,1160.0,2
1141,97.0,5
1141,1848.0,3
1141,1850.0,4
1141,1852.0,4
1141,1853.0,3
1141,1239.0,2
1141,107.0,3
1141,2427.0,4
1141,1856.0,4
1141,1858.0,4
1141,1242.0,1
1141,1765.0,3
1141,1864.0,1
1141,1247.0,3
1141,1248.0,3
1141,1169.0,3
1141,1253.0,5
1141,1771.0,1
1141,1172.0,5
1141,240.0,5
1141,128.0,4
1141,2442.0,3
1141,2443.0,3
1141,1781.0,5
1141,253.0,3
1141,10.0,3
1141,255.0,4
1141,18.0,2
1141,2461.0,4
1141,2462.0,3
1141,1276.0,5
1141,1897.0,2
1141,261.0,4
1141,24.0,4
1141,677.0,2
1141,2004.0,2
1141,679.0,3
1141,2005.0,5
1141,1899.0,5
1141,1900.0,3
1141,266.0,4
1141,269.0,3
1141,271.0,3
1141,272.0,5
1141,33.0,5
1141,688.0,4
1141,2010.0,3
1141,689.0,2
1141,381.0,5
1141,1297.0,1
1141,2476.0,5
1141,388.0,5
1141,278.0,5
1141,280.0,4
1141,41.0,5
1141,42.0,3
1141,283.0,4
1141,43.0,5
1141,288.0,4
1141,2487.0,3
1141,404.0,2
1141,292.0,2
1141,1929.0,2
1141,1318.0,4
1141,1323.0,3
1141,1325.0,3
1141,793.0,2
1141,709.0,1
1141,408.0,3
1141,416.0,4
1141,1331.0,4
1141,1332.0,3
1141,2601.0,2
1141,2602.0,3
1141,799.0,4
1141,2604.0,2
1141,2041.0,4
1141,1338.0,2
1141,712.0,4
1141,2703.0,3
1141,1343.0,4
1141,807.0,5
1141,1347.0,4
1141,1348.0,3
1141,2616.0,1
1141,2056.0,3
1141,727.0,4
1141,2622.0,3
1141,828.0,5
1141,829.0,5
1142,448.0,4
1142,844.0,5
1142,1378.0,5
1142,847.0,5
1142,852.0,4
1142,853.0,4
1142,858.0,4
1142,1505.0,4
1142,601.0,5
1142,611.0,4
1142,1072.0,5
1142,1074.0,5
1142,1099.0,2
1142,1800.0,4
1142,2280.0,4
1142,171.0,3
1142,193.0,5
1142,2518.0,4
1142,1971.0,4
1142,2539.0,4
1142,884.0,5
1142,2686.0,4
1142,784.0,5
1142,1452.0,4
1142,944.0,4
1142,570.0,4
1142,2199.0,4
1142,2424.0,5
1142,2316.0,4
1142,1872.0,4
1142,1882.0,4
1142,663.0,5
1142,1273.0,5
1142,1281.0,5
1142,1901.0,5
1142,684.0,3
1142,272.0,4
1142,691.0,5
1142,2586.0,5
1142,790.0,5
1142,793.0,5
1142,2035.0,4
1142,2037.0,4
1142,796.0,5
1142,1340.0,4
1142,720.0,4
1142,816.0,3
1142,818.0,5
1142,819.0,5
1142,732.0,4
1142,2061.0,4
1142,2625.0,4
1142,829.0,4
1144,2729.0,1
1144,2072.0,5
1144,841.0,3
1144,0.0,5
1144,2077.0,5
1144,845.0,1
1144,847.0,5
1144,860.0,5
1144,2099.0,3
1144,589.0,3
1144,874.0,3
1144,595.0,4
1144,607.0,2
1144,1540.0,4
1144,1117.0,2
1144,1818.0,2
1144,193.0,5
1144,195.0,5
1144,196.0,5
1144,197.0,4
1144,1966.0,3
1144,341.0,4
1144,754.0,3
1144,460.0,5
1144,363.0,5
1144,1440.0,5
1144,1549.0,4
1144,1460.0,2
1144,570.0,1
1144,1714.0,5
1144,2195.0,1
1144,2203.0,5
1144,2421.0,4
1144,104.0,5
1144,1244.0,4
1144,236.0,5
1144,240.0,5
1144,16.0,5
1144,1293.0,1
1144,31.0,5
1144,33.0,5
1144,1294.0,1
1144,1295.0,1
1144,1296.0,1
1144,691.0,3
1144,1297.0,1
1144,1300.0,1
1144,389.0,4
1144,405.0,5
1144,792.0,2
1144,794.0,1
1144,800.0,3
1144,819.0,5
1144,2721.0,1
1144,2725.0,3
1144,2726.0,3
1145,831.0,4
1145,2734.0,3
1145,2070.0,3
1145,1372.0,2
1145,509.0,2
1145,840.0,4
1145,841.0,4
1145,446.0,2
1145,448.0,3
1145,2.0,2
1145,2076.0,1
1145,5.0,3
1145,959.0,4
1145,843.0,5
1145,513.0,3
1145,851.0,5
1145,515.0,3
1145,451.0,4
1145,2083.0,3
1145,518.0,2
1145,860.0,4
1145,522.0,3
1145,971.0,2
1145,973.0,2
1145,590.0,3
1145,591.0,4
1145,977.0,2
1145,2106.0,3
1145,611.0,3
1145,615.0,4
1145,534.0,2
1145,538.0,2
1145,2224.0,2
1145,1068.0,2
1145,2121.0,2
1145,1521.0,2
1145,540.0,2
1145,541.0,3
1145,1074.0,4
1145,1080.0,5
1145,1529.0,3
1145,1530.0,3
1145,1082.0,2
1145,2137.0,3
1145,1084.0,3
1145,2138.0,3
1145,1085.0,3
1145,1656.0,3
1145,1001.0,2
1145,1537.0,5
1145,1006.0,2
1145,1540.0,4
1145,1012.0,1
1145,1672.0,3
1145,1097.0,2
1145,2247.0,1
1145,1098.0,3
1145,1674.0,2
1145,1101.0,2
1145,1676.0,2
1145,2254.0,3
1145,1678.0,3
1145,2255.0,3
1145,1679.0,3
1145,1104.0,4
1145,1680.0,2
1145,1783.0,2
1145,1784.0,3
1145,2347.0,3
1145,1182.0,4
1145,1685.0,1
1145,1110.0,3
1145,1687.0,3
1145,1689.0,5
1145,1788.0,3
1145,1789.0,3
1145,2271.0,3
1145,1792.0,3
1145,1117.0,3
1145,1118.0,3
1145,1699.0,1
1145,160.0,2
1145,1193.0,1
1145,1194.0,1
1145,1704.0,2
1145,1195.0,3
1145,1130.0,2
1145,169.0,4
1145,1200.0,2
1145,1201.0,3
1145,170.0,2
1145,2380.0,3
1145,1818.0,4
1145,182.0,3
1145,1931.0,2
1145,1932.0,2
1145,2388.0,2
1145,1935.0,1
1145,1209.0,1
1145,187.0,4
1145,191.0,2
1145,1832.0,4
1145,1942.0,4
1145,2400.0,3
1145,1833.0,3
1145,193.0,3
1145,303.0,3
1145,194.0,1
1145,197.0,2
1145,2504.0,3
1145,2405.0,2
1145,1947.0,2
1145,309.0,2
1145,1840.0,2
1145,1228.0,1
1145,315.0,3
1145,316.0,2
1145,2416.0,3
1145,318.0,4
1145,210.0,2
1145,319.0,3
1145,213.0,4
1145,1955.0,2
1145,327.0,1
1145,217.0,1
1145,218.0,4
1145,1966.0,3
1145,747.0,3
1145,1974.0,4
1145,1975.0,2
1145,749.0,5
1145,341.0,2
1145,344.0,4
1145,750.0,4
1145,1977.0,3
1145,1983.0,3
1145,459.0,3
1145,460.0,5
1145,349.0,2
1145,350.0,1
1145,463.0,3
1145,2544.0,3
1145,358.0,4
1145,2661.0,2
1145,2551.0,4
1145,2552.0,4
1145,1996.0,3
1145,468.0,3
1145,364.0,4
1145,365.0,3
1145,469.0,3
1145,2664.0,2
1145,1413.0,3
1145,371.0,2
1145,1419.0,2
1145,1424.0,4
1145,1425.0,3
1145,1426.0,3
1145,1428.0,4
1145,892.0,3
1145,893.0,5
1145,2677.0,1
1145,1432.0,2
1145,896.0,2
1145,898.0,4
1145,900.0,3
1145,901.0,3
1145,904.0,3
1145,546.0,3
1145,906.0,4
1145,480.0,1
1145,908.0,5
1145,909.0,2
1145,911.0,3
1145,1450.0,4
1145,1451.0,3
1145,913.0,5
1145,915.0,4
1145,917.0,2
1145,1459.0,3
1145,923.0,4
1145,2155.0,1
1145,2156.0,2
1145,1460.0,2
1145,1466.0,4
1145,556.0,2
1145,495.0,2
1145,930.0,2
1145,1024.0,2
1145,564.0,3
1145,566.0,1
1145,1561.0,3
1145,1566.0,3
1145,1567.0,3
1145,944.0,4
1145,945.0,3
1145,946.0,2
1145,1572.0,2
1145,2181.0,3
1145,1576.0,1
1145,951.0,3
1145,572.0,4
1145,2186.0,2
1145,1035.0,1
1145,1587.0,3
1145,1040.0,2
1145,1042.0,2
1145,576.0,1
1145,1717.0,3
1145,1600.0,3
1145,580.0,4
1145,1720.0,4
1145,1721.0,3
1145,1722.0,2
1145,1724.0,4
1145,1141.0,4
1145,2204.0,3
1145,1048.0,2
1145,1610.0,3
1145,2294.0,1
1145,1144.0,3
1145,1049.0,4
1145,84.0,4
1145,85.0,3
1145,1149.0,4
1145,1624.0,2
1145,1056.0,2
1145,1063.0,2
1145,1064.0,3
1145,1746.0,3
1145,1154.0,1
1145,1748.0,2
1145,1156.0,4
1145,94.0,1
1145,1158.0,1
1145,1160.0,3
1145,98.0,4
1145,2422.0,4
1145,1853.0,2
1145,1165.0,2
1145,1240.0,4
1145,106.0,3
1145,1166.0,3
1145,2427.0,2
1145,1856.0,5
1145,1859.0,2
1145,1861.0,5
1145,1862.0,3
1145,1864.0,2
1145,1247.0,2
1145,1167.0,3
1145,1170.0,1
1145,117.0,2
1145,118.0,4
1145,119.0,2
1145,1867.0,1
1145,2439.0,4
1145,123.0,2
1145,125.0,3
1145,130.0,3
1145,2443.0,3
1145,249.0,4
1145,135.0,2
1145,660.0,1
1145,1886.0,5
1145,252.0,3
1145,9.0,3
1145,11.0,2
1145,256.0,3
1145,15.0,2
1145,17.0,2
1145,144.0,2
1145,2463.0,3
1145,21.0,2
1145,265.0,2
1145,1998.0,2
1145,2000.0,2
1145,2560.0,2
1145,2001.0,2
1145,2561.0,3
1145,2563.0,4
1145,2564.0,3
1145,1899.0,4
1145,1900.0,4
1145,266.0,2
1145,1293.0,3
1145,269.0,4
1145,2008.0,4
1145,2009.0,4
1145,1294.0,4
1145,1295.0,4
1145,2474.0,5
1145,1296.0,3
1145,691.0,2
1145,1297.0,3
1145,692.0,5
1145,1298.0,3
1145,693.0,3
1145,1300.0,3
1145,1301.0,3
1145,1303.0,2
1145,279.0,3
1145,41.0,4
1145,2580.0,5
1145,2581.0,3
1145,1304.0,3
1145,1305.0,2
1145,1306.0,5
1145,1307.0,4
1145,1308.0,2
1145,698.0,3
1145,1917.0,3
1145,1309.0,3
1145,1310.0,4
1145,1919.0,3
1145,1311.0,3
1145,43.0,5
1145,288.0,2
1145,289.0,3
1145,1920.0,3
1145,1921.0,3
1145,1923.0,1
1145,401.0,3
1145,1315.0,4
1145,1316.0,2
1145,1317.0,2
1145,294.0,2
1145,49.0,2
1145,1324.0,4
1145,1325.0,3
1145,1329.0,2
1145,409.0,4
1145,57.0,4
1145,62.0,2
1145,64.0,2
1145,796.0,3
1145,2040.0,3
1145,800.0,5
1145,801.0,4
1145,2042.0,3
1145,805.0,3
1145,417.0,1
1145,420.0,5
1145,423.0,1
1145,72.0,2
1145,2704.0,1
1145,2607.0,4
1145,1346.0,3
1145,427.0,3
1145,724.0,5
1145,73.0,2
1145,76.0,1
1145,2614.0,3
1145,2717.0,4
1145,2718.0,3
1145,2719.0,3
1145,2054.0,1
1145,727.0,3
1145,499.0,2
1145,822.0,5
1145,2060.0,2
1145,2623.0,3
1146,2626.0,2
1146,830.0,5
1146,831.0,4
1146,2729.0,4
1146,2731.0,3
1146,2732.0,3
1146,2734.0,3
1146,834.0,4
1146,507.0,3
1146,836.0,4
1146,841.0,2
1146,448.0,4
1146,2074.0,5
1146,1491.0,5
1146,2735.0,2
1146,2078.0,3
1146,2739.0,4
1146,842.0,5
1146,844.0,3
1146,847.0,5
1146,849.0,4
1146,851.0,3
1146,456.0,5
1146,2080.0,4
1146,966.0,3
1146,858.0,5
1146,520.0,3
1146,2088.0,5
1146,974.0,1
1146,523.0,4
1146,866.0,5
1146,524.0,3
1146,2092.0,4
1146,2100.0,4
1146,590.0,5
1146,591.0,5
1146,592.0,4
1146,876.0,5
1146,595.0,5
1146,596.0,4
1146,2109.0,3
1146,597.0,4
1146,598.0,3
1146,599.0,4
1146,600.0,4
1146,603.0,4
1146,605.0,5
1146,606.0,4
1146,609.0,3
1146,610.0,5
1146,611.0,5
1146,613.0,4
1146,615.0,4
1146,2223.0,5
1146,2124.0,3
1146,617.0,5
1146,620.0,3
1146,1074.0,3
1146,2132.0,4
1146,1080.0,4
1146,626.0,4
1146,631.0,5
1146,633.0,5
1146,635.0,4
1146,2235.0,4
1146,636.0,5
1146,637.0,5
1146,2143.0,3
1146,1536.0,4
1146,1537.0,5
1146,1538.0,4
1146,1089.0,4
1146,2145.0,4
1146,2146.0,2
1146,2147.0,5
1146,1540.0,3
1146,2151.0,5
1146,2153.0,4
1146,644.0,3
1146,645.0,5
1146,2243.0,2
1146,1102.0,5
1146,1678.0,4
1146,1679.0,5
1146,2347.0,2
1146,2263.0,5
1146,656.0,2
1146,2351.0,5
1146,1117.0,2
1146,2358.0,4
1146,1797.0,4
1146,2363.0,3
1146,2279.0,5
1146,1703.0,5
1146,1132.0,5
1146,1133.0,5
1146,1813.0,5
1146,2380.0,2
1146,2385.0,2
1146,1818.0,1
1146,180.0,1
1146,1208.0,5
1146,181.0,4
1146,182.0,3
1146,2493.0,4
1146,2388.0,2
1146,2389.0,4
1146,2393.0,4
1146,1826.0,4
1146,2395.0,5
1146,2399.0,4
1146,193.0,2
1146,199.0,1
1146,2506.0,5
1146,2405.0,3
1146,2508.0,4
1146,2407.0,1
1146,2510.0,4
1146,2512.0,1
1146,1842.0,3
1146,736.0,5
1146,221.0,3
1146,2521.0,5
1146,1964.0,4
1146,2522.0,4
1146,1966.0,2
1146,2644.0,4
1146,2648.0,4
1146,2649.0,3
1146,754.0,3
1146,2653.0,2
1146,2539.0,4
1146,2541.0,4
1146,463.0,3
1146,755.0,3
1146,756.0,3
1146,758.0,4
1146,363.0,2
1146,760.0,4
1146,377.0,3
1146,762.0,2
1146,766.0,2
1146,768.0,5
1146,772.0,3
1146,776.0,4
1146,1433.0,3
1146,1434.0,4
1146,479.0,3
1146,782.0,4
1146,784.0,4
1146,785.0,2
1146,483.0,4
1146,484.0,3
1146,910.0,4
1146,914.0,4
1146,489.0,3
1146,919.0,3
1146,1546.0,3
1146,1460.0,5
1146,1552.0,1
1146,925.0,3
1146,560.0,2
1146,2166.0,3
1146,2168.0,5
1146,1476.0,1
1146,1477.0,2
1146,1478.0,5
1146,1479.0,5
1146,940.0,1
1146,1480.0,3
1146,1481.0,5
1146,1482.0,4
1146,570.0,5
1146,1569.0,5
1146,2178.0,5
1146,1035.0,2
1146,2188.0,4
1146,2189.0,4
1146,2195.0,2
1146,582.0,3
1146,585.0,4
1146,586.0,5
1146,2201.0,3
1146,2210.0,4
1146,1049.0,2
1146,84.0,2
1146,85.0,5
1146,1617.0,5
1146,2216.0,2
1146,1742.0,3
1146,1631.0,1
1146,1750.0,1
1146,2310.0,3
1146,1753.0,1
1146,1754.0,2
1146,1163.0,4
1146,98.0,1
1146,2420.0,4
1146,1235.0,4
1146,108.0,4
1146,2427.0,3
1146,2429.0,3
1146,2431.0,1
1146,230.0,5
1146,231.0,3
1146,116.0,3
1146,1870.0,2
1146,1872.0,4
1146,1256.0,4
1146,240.0,2
1146,129.0,4
1146,1875.0,3
1146,1876.0,3
1146,2443.0,4
1146,1777.0,2
1146,2451.0,3
1146,2452.0,4
1146,2453.0,2
1146,1269.0,2
1146,2461.0,3
1146,1277.0,3
1146,27.0,5
1146,1284.0,4
1146,680.0,2
1146,1901.0,2
1146,2470.0,2
1146,1289.0,5
1146,1293.0,1
1146,1294.0,2
1146,691.0,2
1146,1297.0,3
1146,279.0,5
1146,2012.0,3
1146,2015.0,5
1146,2017.0,3
1146,694.0,4
1146,2019.0,5
1146,43.0,3
1146,2583.0,4
1146,2588.0,3
1146,2023.0,5
1146,2024.0,4
1146,2025.0,5
1146,1921.0,4
1146,1922.0,3
1146,2027.0,3
1146,404.0,3
1146,405.0,3
1146,2594.0,3
1146,790.0,4
1146,792.0,1
1146,794.0,3
1146,2036.0,4
1146,57.0,3
1146,1330.0,3
1146,2602.0,1
1146,798.0,4
1146,799.0,5
1146,800.0,5
1146,803.0,4
1146,805.0,5
1146,418.0,5
1146,425.0,4
1146,1341.0,4
1146,807.0,5
1146,810.0,3
1146,811.0,3
1146,716.0,5
1146,2046.0,5
1146,2047.0,3
1146,814.0,3
1146,720.0,4
1146,427.0,4
1146,722.0,2
1146,724.0,3
1146,815.0,4
1146,2718.0,2
1146,1352.0,2
1146,816.0,4
1146,817.0,3
1146,497.0,2
1146,2053.0,2
1146,820.0,3
1146,821.0,3
1146,730.0,3
1146,733.0,2
1146,2720.0,2
1146,2723.0,3
1146,2724.0,4
1146,2725.0,3
1146,2726.0,3
1146,2728.0,5
1146,2620.0,3
1146,824.0,2
1146,825.0,3
1146,2061.0,2
1146,826.0,3
1146,2623.0,1
1146,503.0,5
1147,2072.0,4
1147,852.0,5
1147,870.0,5
1147,1508.0,5
1147,1637.0,4
1147,2129.0,1
1147,1094.0,4
1147,2251.0,5
1147,2253.0,3
1147,2356.0,5
1147,2358.0,2
1147,165.0,5
1147,1933.0,5
1147,2405.0,4
1147,1222.0,1
1147,1966.0,5
1147,337.0,5
1147,2530.0,5
1147,754.0,5
1147,354.0,4
1147,756.0,1
1147,356.0,2
1147,1408.0,5
1147,886.0,4
1147,1415.0,2
1147,889.0,5
1147,1421.0,4
1147,781.0,5
1147,783.0,4
1147,2701.0,5
1147,2166.0,4
1147,1562.0,2
1147,1586.0,5
1147,585.0,2
1147,1143.0,3
1147,1743.0,1
1147,1746.0,4
1147,98.0,2
1147,2421.0,3
1147,2316.0,2
1147,2317.0,5
1147,2318.0,5
1147,1861.0,5
1147,2437.0,5
1147,2458.0,5
1147,1292.0,5
1147,34.0,4
1147,1905.0,3
1147,2010.0,5
1147,39.0,2
1147,1921.0,5
1147,1927.0,5
1147,707.0,4
1147,2600.0,1
1147,712.0,4
1147,715.0,2
1147,716.0,5
1147,815.0,3
1147,818.0,4
1149,2626.0,4
1149,830.0,3
1149,2065.0,3
1149,831.0,4
1149,438.0,2
1149,440.0,4
1149,2731.0,3
1149,1365.0,1
1149,2733.0,3
1149,2627.0,1
1149,832.0,3
1149,2630.0,2
1149,834.0,4
1149,2631.0,2
1149,835.0,2
1149,507.0,4
1149,2069.0,2
1149,836.0,3
1149,508.0,4
1149,1372.0,2
1149,838.0,5
1149,2071.0,1
1149,839.0,3
1149,2072.0,5
1149,510.0,1
1149,841.0,3
1149,442.0,1
1149,443.0,3
1149,511.0,4
1149,444.0,1
1149,445.0,1
1149,447.0,2
1149,448.0,2
1149,0.0,2
1149,2074.0,3
1149,3.0,2
1149,1490.0,3
1149,2076.0,2
1149,956.0,2
1149,5.0,2
1149,1492.0,3
1149,2078.0,3
1149,1493.0,3
1149,958.0,2
1149,842.0,4
1149,2740.0,1
1149,959.0,2
1149,843.0,2
1149,1375.0,5
1149,844.0,3
1149,1376.0,4
1149,845.0,4
1149,846.0,3
1149,512.0,2
1149,847.0,3
1149,1379.0,3
1149,513.0,2
1149,849.0,4
1149,850.0,3
1149,514.0,1
1149,851.0,3
1149,449.0,1
1149,450.0,2
1149,451.0,3
1149,452.0,2
1149,453.0,2
1149,455.0,1
1149,456.0,4
1149,2081.0,3
1149,1496.0,4
1149,964.0,3
1149,1381.0,2
1149,965.0,3
1149,2086.0,4
1149,1383.0,2
1149,967.0,2
1149,852.0,2
1149,1384.0,3
1149,853.0,1
1149,854.0,3
1149,855.0,4
1149,1386.0,2
1149,1388.0,5
1149,858.0,3
1149,860.0,4
1149,861.0,5
1149,520.0,5
1149,522.0,2
1149,2087.0,2
1149,971.0,1
1149,1389.0,5
1149,1392.0,3
1149,863.0,4
1149,864.0,1
1149,523.0,5
1149,866.0,3
1149,867.0,2
1149,1396.0,2
1149,869.0,2
1149,870.0,4
1149,2095.0,1
1149,1498.0,3
1149,2097.0,2
1149,2099.0,3
1149,587.0,2
1149,2100.0,3
1149,588.0,4
1149,2101.0,3
1149,589.0,3
1149,590.0,4
1149,873.0,2
1149,591.0,5
1149,874.0,4
1149,592.0,5
1149,1403.0,2
1149,593.0,3
1149,594.0,3
1149,878.0,4
1149,595.0,4
1149,1407.0,4
1149,879.0,1
1149,596.0,4
1149,881.0,3
1149,529.0,3
1149,1504.0,2
1149,2106.0,3
1149,2107.0,3
1149,1505.0,2
1149,979.0,1
1149,2108.0,2
1149,980.0,2
1149,1506.0,2
1149,597.0,5
1149,598.0,3
1149,1507.0,2
1149,599.0,3
1149,1508.0,4
1149,600.0,4
1149,983.0,3
1149,601.0,3
1149,602.0,4
1149,984.0,5
1149,603.0,3
1149,605.0,2
1149,606.0,3
1149,530.0,4
1149,1510.0,1
1149,1512.0,1
1149,607.0,2
1149,986.0,3
1149,608.0,2
1149,609.0,4
1149,1513.0,1
1149,611.0,5
1149,990.0,1
1149,613.0,5
1149,614.0,4
1149,533.0,2
1149,615.0,3
1149,616.0,3
1149,537.0,3
1149,539.0,1
1149,2222.0,3
1149,2223.0,4
1149,2224.0,3
1149,1066.0,2
1149,2118.0,4
1149,2119.0,5
1149,1636.0,2
1149,1068.0,2
1149,2120.0,2
1149,1637.0,2
1149,2121.0,1
1149,1638.0,2
1149,1515.0,2
1149,1639.0,1
1149,1516.0,1
1149,991.0,2
1149,2124.0,3
1149,617.0,4
1149,2125.0,2
1149,993.0,2
1149,618.0,4
1149,2126.0,3
1149,1521.0,1
1149,994.0,3
1149,1522.0,2
1149,995.0,2
1149,620.0,3
1149,1523.0,2
1149,622.0,4
1149,623.0,3
1149,624.0,2
1149,2228.0,3
1149,2229.0,1
1149,1074.0,3
1149,1644.0,1
1149,1075.0,3
1149,2127.0,3
1149,2231.0,3
1149,2232.0,2
1149,2129.0,4
1149,1646.0,1
1149,1077.0,2
1149,2233.0,2
1149,1524.0,3
1149,1078.0,1
1149,2131.0,2
1149,1647.0,1
1149,2132.0,3
1149,1526.0,2
1149,1080.0,3
1149,2135.0,2
1149,627.0,3
1149,628.0,3
1149,1529.0,2
1149,629.0,2
1149,1000.0,2
1149,631.0,3
1149,632.0,3
1149,633.0,3
1149,635.0,4
1149,1082.0,2
1149,1651.0,3
1149,1083.0,2
1149,1654.0,2
1149,1531.0,2
1149,2139.0,3
1149,1655.0,3
1149,1085.0,4
1149,1532.0,4
1149,1086.0,2
